1	59211701-59249301
1	59250690-59253085
1	59259890-59264237
1	59326382-59335695
1	59335967-59337139
1	59337216-59338955
1	59342522-59380777
1	59391836-59417484
1	59423183-59427731
1	59429787-59435895
1	59443952-59456981
1	59462152-59514345
1	59528046-59533154
1	59539175-59574371
1	59599198-59637019
1	59640421-59658427
1	59664903-59665178
1	59680887-59692701
1	59694904-59709521
1	59718011-59726390
1	59745517-59760391
1	59770468-59770782
1	59776691-59786892
1	59787984-59799513
1	59806769-59811012
1	59808965-59809258
1	59854049-59854351
1	59855784-59856305
1	59856497-59857300
1	59904752-59905774
1	59966906-59967682
1	59968446-59972214
1	59991087-60033408
1	60034281-60073269
1	60119388-60145193
1	60153473-60153694
1	60157927-60167373
1	60182931-60188505
1	60196589-60197619
1	60211470-60212297
1	60213381-60222381
1	60229678-60232781
1	60236606-60248225
1	60254924-60266682
1	60273126-60318990
1	60326241-60352529
1	60387788-60395770
1	60420409-60466283
1	60491809-60519663
1	60508862-60509173
1	60521489-60529681
1	60545355-60640948
1	60642143-60642634
1	60644414-60710631
1	60711015-60826611
1	60826611-60826946
1	60851737-60853080
1	60866219-60870080
1	60880025-60891370
1	60892219-60897358
1	60897414-60904698
1	60930311-60930883
1	60938751-60974193
1	60984730-60984990
1	60992247-60992552
1	60995549-61046149
1	61062175-61064834
1	61076032-61087769
1	61090296-61090799
1	61097741-61129199
1	61143308-61156249
1	61169165-61208199
1	61216421-61229852
1	61262951-61269589
1	61338977-61349459
1	61358710-61370877
1	61373025-61382128
1	61389753-61399338
1	61402725-61418258
1	61427959-61463441
1	61475277-61477774
1	61489695-61491433
1	61493306-61495952
1	61504697-61515461
1	61560843-61569140
1	61585196-61610087
1	61614880-61624426
1	61664010-61677504
1	61678240-61719313
1	61742945-61751113
1	61755488-61758591
1	61758678-61775565
1	61784231-61792899
1	61860293-61877204
1	61880036-61893606
1	61911170-61943276
1	61960275-61960586
1	61961352-61961621
1	62052060-62085065
1	62095497-62095772
1	62139835-62151385
1	62151627-62151947
1	62190716-62219044
1	62250764-62251063
1	62252082-62253185
1	62341848-62342595
1	62350267-62350569
1	62471235-62473595
1	62484535-62496827
1	62525472-62562130
1	62591387-62610230
1	62619658-62620248
1	62620453-62620860
1	62620919-62621359
1	62621543-62625489
1	62628094-62649949
1	62655793-62660629
1	62665095-62684043
1	62690514-62695656
1	62703846-62704658
1	62712111-62725288
1	62726091-62728299
1	62729559-62729828
1	62733010-62751097
1	62763905-62775358
1	62775666-62781396
1	62796328-62797080
1	62810822-62811733
1	62826844-62867504
1	62877376-62888495
1	62888819-62901330
1	62909645-62912221
1	62916122-62917069
1	62919361-62928317
1	62932072-62933052
1	62951603-62956826
1	62969075-62985265
1	62995336-62999861
1	63047040-63047378
1	63056128-63062970
1	63069547-63093527
1	63118288-63118971
1	63137101-63144233
1	63159405-63170067
1	63182253-63185570
1	63201754-63212193
1	63259244-63385709
1	63390198-63431170
1	63416963-63417398
1	63442601-63477293
1	63507332-63523863
1	63528341-63529252
1	63543850-63544413
1	63546516-63547196
1	63551818-63552690
1	63614397-63615026
1	63658793-63661176
1	63767582-63768799
1	63847961-63848518
1	63882579-63882860
1	64005942-64006283
1	64094158-64094409
1	64138387-64149830
1	64238538-64252414
1	64260859-64273671
1	64274512-64275321
1	64288967-64298239
1	64299708-64322478
1	64326400-64366395
1	64399312-64422666
1	64424876-64436672
1	64446535-64469808
1	64477769-64487646
1	64497598-64521014
1	64525365-64536932
1	64540759-64542675
1	64543711-64546485
1	64554647-64574822
1	64577365-64612295
1	64642846-64643181
1	64650646-64677168
1	64693492-64713984
1	64718863-64749484
1	64772938-64774194
1	64909960-64910274
1	64942276-65066162
1	65144099-65178970
1	65186921-65187508
1	65190403-65195472
1	65199922-65235013
1	65244590-65266505
1	65266807-65323416
1	65341033-65351491
1	65361288-65368477
1	65387785-65420526
1	65461147-65489642
1	65484637-65490257
1	65496336-65508818
1	65517037-65538431
1	65539748-65552125
1	65553719-65557585
1	65574521-65589746
1	65594481-65609751
1	65614188-65655396
1	65669717-65698915
1	65830836-65848859
1	65880340-65880816
1	66057246-66093261
1	66096098-66108282
1	66141081-66148440
1	66157255-66164744
1	66183723-66184058
1	66185800-66206455
1	66214901-66220658
1	66235771-66238522
1	66262118-66271312
1	66278417-66302705
1	66310490-66312150
1	66317111-66325201
1	66327244-66344564
1	66353039-66353875
1	66386784-66389783
1	66412343-66418969
1	66441027-66442151
1	66466538-66473919
1	66482038-66486450
1	66505955-66519317
1	66522462-66526649
1	66569932-66571878
1	66604490-66606514
1	66638432-66649886
1	66667517-66679752
1	66685457-66702541
1	66714899-66720935
1	66727166-66727387
1	66741982-66768668
1	66784628-66788274
1	66892615-66902646
1	66909137-66909625
1	66914384-66916560
1	66918145-66918414
1	66926909-66927385
1	66928545-66929396
1	66933410-66935880
1	66939190-66941487
1	66942382-66959033
1	66988104-67007858
1	67037626-67041201
1	67041294-67041587
1	67145598-67145834
1	67145951-67146730
1	67146785-67147054
1	67155149-67160680
1	67173816-67174028
1	67189765-67190785
1	67195896-67202198
1	67260260-67260583
1	67347213-67347824
1	67375070-67378261
1	67391724-67395173
1	67416599-67430712
1	67432625-67442739
1	67446785-67480025
1	67480141-67516413
1	67516735-67524156
1	67525854-67540360
1	67543968-67558608
1	67570554-67582586
1	67590397-67595123
1	67691903-67692223
1	67705348-67706806
1	67729100-67729345
1	67738884-67741065
1	67749971-67751209
1	67752794-67768862
1	67768915-67770108
1	67770134-67779594
1	67780222-67801371
1	67801702-67815891
1	67822559-67834523
1	67838520-67842365
1	67851740-67852066
1	67856441-67856794
1	67859718-67860062
1	67863342-67863788
1	67876181-67885461
1	67898208-67904591
1	67930907-67946451
1	67954166-67976643
1	67978188-67992090
1	67995343-68004121
1	68010895-68017174
1	68022115-68024991
1	68066745-68074886
1	68095505-68097644
1	68097936-68098301
1	68103155-68103699
1	68119066-68119650
1	68126176-68144725
1	68191219-68192488
1	68192593-68192868
1	68193005-68194370
1	68196377-68196799
1	68257367-68265528
1	68269181-68275469
1	68281599-68282222
1	68282355-68282642
1	68282894-68285223
1	68286948-68375610
1	68297519-68300094
1	68383830-68387785
1	68464201-68496778
1	68497671-68517500
1	68547910-68600615
1	68600989-68609761
1	68618856-68630490
1	68632347-68656620
1	68673107-68697372
1	68719952-68737125
1	68748907-68796593
1	68818177-68818401
1	68845432-68846046
1	68866593-68866910
1	68867593-68867952
1	68901156-68934815
1	68937830-68938399
1	68942204-68942959
1	68969876-68974330
1	68988811-68989179
1	68992989-69025898
1	69055523-69055855
1	69056035-69056421
1	69066381-69081865
1	69090128-69109769
1	69114327-69116735
1	69132785-69134361
1	69134391-69134648
1	69141366-69142766
1	69150188-69151435
1	69161042-69167982
1	69219361-69253394
1	69265205-69266209
1	69270879-69272481
1	69279328-69280080
1	69288667-69294340
1	69297086-69349795
1	69349851-69362236
1	69372066-69379241
1	69391828-69414592
1	69395560-69395946
1	69422019-69449611
1	69449874-69464333
1	69479876-69480565
1	69488751-69489344
1	69489392-69497103
1	69507709-69507921
1	69554507-69560427
1	69581839-69582453
1	69592978-69593538
1	490-847
1	2349-5074
1	12946-15265
1	27023-28840
1	40371-41859
1	42689-43891
1	51932-53704
1	53748-54020
1	54334-54651
1	55818-56608
1	58198-59040
1	59582-59947
1	71254-72264
1	81848-99546
1	109864-154008
1	154467-155705
1	163889-191296
1	205030-313977
1	316017-334206
1	411594-412381
1	418614-476537
1	488393-497859
1	502464-509299
1	514640-523058
1	541764-542729
1	552060-554398
1	555199-557379
1	557496-558128
1	560501-560854
1	580600-621429
1	674803-690798
1	803396-803791
1	817536-851042
1	871921-911286
1	918034-918987
1	965271-980410
1	1010003-1010602
1	1011190-1011939
1	1012846-1021530
1	1022118-1022717
1	1051845-1067004
1	1113291-1114243
1	1121051-1160472
1	1184515-1213717
1	1227422-1227817
1	1343717-1355023
1	1366374-1402055
1	1407509-1409891
1	1454146-1467312
1	1492911-1498147
1	1505639-1505980
1	1511221-1511520
1	1518117-1527771
1	1532223-1550839
1	1550308-1550842
1	1560429-1565122
1	1578288-1621805
1	1631440-1639434
1	1644308-1645856
1	1649927-1650250
1	1660093-1662773
1	1664613-1744031
1	1755861-1769549
1	1773810-1783828
1	1784458-1799112
1	1799189-1814400
1	1828569-1833796
1	1854386-1880131
1	1881220-1881850
1	1892976-1894706
1	1920361-1930076
1	1936725-1954165
1	1967200-2015849
1	2019560-2020740
1	2029308-2061547
1	2075833-2090441
1	2119434-2120102
1	2144294-2146772
1	2149900-2150259
1	2226692-2231914
1	2290688-2292034
1	2382624-2393513
1	2402008-2415336
1	2470469-2483113
1	2484195-2495514
1	2537164-2538402
1	2548141-2549328
1	2638870-2639676
1	2684758-2685084
1	2707746-2708333
1	2730615-2730935
1	2742934-2767827
1	2804162-2839320
1	2850069-2853539
1	2856341-2865273
1	2879509-2891058
1	2892820-2896287
1	2900163-2901098
1	2925047-2932802
1	2933167-2987522
1	3000830-3021399
1	3031951-3033234
1	3040622-3041908
1	3048088-3048291
1	3112034-3121217
1	3144839-3259367
1	3269930-3271723
1	3279817-3297208
1	3298566-3298910
1	3302197-3307236
1	3307976-3311751
1	3315059-3325045
1	3335951-3352492
1	3359563-3364232
1	3370920-3391427
1	3395777-3399471
1	3419608-3434922
1	3440959-3460786
1	3545332-3555252
1	3565423-3593572
1	3593922-3600743
1	3628224-3630670
1	3631547-3636943
1	3664420-3667575
1	3671740-3676531
1	3679891-3686885
1	3701025-3711665
1	3731046-3731399
1	3749187-3757012
1	3772503-3773717
1	3778448-3787768
1	3817120-3817503
1	3848145-3861407
1	3873370-3892877
1	3929228-3929512
1	3946922-3966573
1	4043996-4053497
1	4061842-4062180
1	4238071-4255486
1	4274022-4274270
1	4274345-4304117
1	4323432-4353107
1	4334362-4335483
1	4362376-4371423
1	4428341-4457085
1	4457195-4471937
1	4479636-4479950
1	4495377-4499836
1	4525430-4526221
1	4528645-4613607
1	4614556-4632213
1	4649525-4657952
1	4661874-4662107
1	4662154-4688430
1	4756943-4757314
1	4763302-4774843
1	4784812-4785207
1	4810601-4817373
1	4824661-4834387
1	4834518-4841248
1	4844271-4859579
1	4867923-4880093
1	4884251-4885952
1	4893946-4894290
1	4907219-4914592
1	4938560-4994077
1	5097538-5097951
1	5102969-5144002
1	5147136-5152242
1	5156649-5156996
1	5163568-5174705
1	5177156-5180656
1	5184036-5195309
1	5197677-5198003
1	5200218-5200463
1	5207798-5219815
1	5225291-5230957
1	5238106-5260462
1	5286235-5286438
1	5294258-5296104
1	5295454-5296594
1	5298850-5336006
1	5379498-5404611
1	5431408-5431833
1	5582860-5587016
1	5704962-5712130
1	5724343-5725661
1	5730587-5744420
1	5766973-5776359
1	5819608-5820162
1	5862298-5864151
1	5874101-5874625
1	5885325-5887465
1	5898291-5905659
1	5945174-5948049
1	5973028-5977860
1	6049356-6049784
1	6075652-6085423
1	6125605-6133295
1	6156865-6208421
1	6351134-6377099
1	6387581-6394252
1	6394337-6435030
1	6455442-6516005
1	6516287-6516562
1	6535523-6547593
1	6550125-6575239
1	6584214-6592981
1	6596809-6657704
1	6688200-6694596
1	6696719-6707475
1	6709059-6713056
1	6723656-6728537
1	6741503-6741790
1	6789753-6790190
1	6792770-6796473
1	6799786-6800082
1	6815509-6817330
1	6817494-6817955
1	6828628-6828861
1	6884916-6885473
1	6898525-6898791
1	6927719-6953657
1	6956867-7033739
1	7069091-7077510
1	7078276-7110962
1	7113299-7113622
1	7115807-7121584
1	7126735-7135728
1	7144218-7178145
1	7185345-7265335
1	7280554-7282518
1	7291043-7306666
1	7414090-7419610
1	7428822-7449636
1	7450372-7475802
1	7539143-7555194
1	7588062-7601843
1	7602589-7602858
1	7606233-7606679
1	7622811-7625393
1	7626763-7629175
1	7632192-7634420
1	7645656-7645952
1	7647565-7653417
1	7663600-7678762
1	7685981-7691910
1	7691961-7702155
1	7711154-7727098
1	7728285-7736132
1	7740752-7742461
1	7748661-7753424
1	7758775-7762751
1	7762805-7782318
1	7784226-7844346
1	7852800-7860755
1	7873132-7879723
1	7879931-7902837
1	7913037-7917719
1	7970362-7988420
1	7989049-7989351
1	8035696-8040100
1	8059242-8060076
1	8067104-8075371
1	8086808-8087311
1	8087435-8095126
1	8100543-8100773
1	8101654-8101878
1	8102232-8103023
1	8114609-8114959
1	8132497-8139981
1	8156240-8171107
1	8185237-8187111
1	8219845-8223899
1	8274609-8274845
1	8274978-8275247
1	8275936-8276265
1	8402705-8410081
1	8420619-8432141
1	8449633-8453177
1	8460002-8461099
1	8470368-8484172
1	8492210-8519826
1	8557703-8586041
1	8603247-8626556
1	8636168-8641262
1	8645643-8646155
1	8651948-8652982
1	8658717-8658929
1	8659689-8700183
1	8704679-8730730
1	8757293-8779559
1	8764299-8764607
1	8819221-8820329
1	8852707-8855548
1	8856733-8913809
1	8964164-8964490
1	8969653-9016569
1	9124277-9125761
1	9156101-9156865
1	9162357-9165614
1	9170302-9170568
1	9170698-9172861
1	9178290-9179652
1	9215400-9234743
1	9242082-9250645
1	9257545-9289218
1	9292689-9301737
1	9337066-9367156
1	9368612-9394872
1	9394998-9395783
1	9395936-9396148
1	9402327-9405769
1	9405845-9411678
1	9417001-9418835
1	9426183-9426590
1	9440227-9462156
1	9536180-9536482
1	9572283-9572945
1	9593721-9594491
1	9594764-9601465
1	9658369-9660126
1	9675419-9731665
1	9735141-9771666
1	9746636-9750222
1	9787562-9803167
1	9794525-9795958
1	9798477-9798863
1	9847248-9886204
1	9920058-9941963
1	9949790-9962339
1	9966945-9973080
1	9973321-9973668
1	9986558-9995606
1	9999787-10001144
1	10001473-10001814
1	10027178-10040462
1	10058845-10069764
1	10076947-10095391
1	10107529-10107942
1	10108219-10108461
1	10115228-10117105
1	10179754-10180883
1	10188656-10188964
1	10219079-10219966
1	10220076-10220426
1	10251085-10252965
1	10253110-10253373
1	10288362-10372491
1	10435144-10445048
1	10448606-10449879
1	10482957-10484189
1	10493347-10515146
1	10515410-10515700
1	10528020-10583047
1	10530623-10530832
1	10541781-10542694
1	10543672-10543929
1	10586427-10596430
1	10603044-10607914
1	10709504-10723081
1	10726862-10727287
1	10727648-10734225
1	10734742-10738471
1	10747354-10757688
1	10758474-10764601
1	10777571-10781112
1	10790052-10827327
1	10903316-10904010
1	10904089-10904421
1	10918176-10969924
1	10977213-10981920
1	10984308-10988170
1	10996573-11000199
1	11006140-11044477
1	11048598-11056910
1	11066707-11070315
1	11076651-11079565
1	11084429-11099168
1	11133093-11186984
1	11191365-11191856
1	11212638-11217922
1	11217993-11232391
1	11244039-11249798
1	11260053-11261976
1	11278708-11280428
1	11287202-11295004
1	11300074-11320906
1	11327105-11327398
1	11333314-11335749
1	11338801-11348967
1	11417321-11417689
1	11452052-11452384
1	11454031-11545175
1	11556096-11566030
1	11569678-11589860
1	11592124-11592324
1	11610370-11618436
1	11724100-11737177
1	11737287-11739900
1	11752392-11763720
1	11827502-11846618
1	11853377-11853934
1	11854395-11860350
1	11904487-11908856
1	11937084-11954625
1	11961639-11968624
1	12010502-12015952
1	12016403-12024633
1	12024662-12025066
1	12025166-12025576
1	12025608-12033253
1	12051767-12064610
1	12069727-12080263
1	12096118-12098015
1	12102981-12123917
1	12127401-12127625
1	12132383-12149743
1	12166623-12167065
1	12167089-12202815
1	12213877-12219108
1	12225641-12244706
1	12276822-12286577
1	12299420-12357686
1	12365348-12373777
1	12374209-12389725
1	12394558-12406019
1	12415303-12428966
1	12475874-12513181
1	12518552-12520750
1	12530307-12561386
1	12563724-12594209
1	12608178-12609098
1	12620491-12622344
1	12634766-12636062
1	12647339-12648319
1	12665989-12678397
1	12684140-12788087
1	12789012-12789837
1	12803123-12803455
1	12837201-12842852
1	12852358-12859253
1	12868710-12868913
1	12875770-12898369
1	12933499-12968827
1	12978682-12981708
1	12999443-13009957
1	13012773-13014245
1	13014931-13015194
1	13020620-13023322
1	13030880-13036749
1	13039816-13088425
1	13089701-13121485
1	13133832-13135412
1	13135544-13135846
1	13148174-13149331
1	13205759-13245852
1	13254259-13260103
1	13326281-13333991
1	13358965-13366727
1	13379192-13382324
1	13389233-13398468
1	13405264-13406142
1	13433037-13433918
1	13464440-13499892
1	13511704-13524785
1	13526339-13528234
1	13547460-13561713
1	13577494-13581142
1	13593452-13615421
1	13628618-13633946
1	13647076-13680568
1	13708259-13708570
1	13708625-13709707
1	13737603-13761886
1	13788788-13803610
1	13810613-13821930
1	13872519-13873853
1	13884477-13894453
1	13950277-13996316
1	14002741-14022168
1	14022198-14070793
1	14084750-14085118
1	14103621-14103890
1	14109676-14121209
1	14126973-14127398
1	14131740-14137369
1	14138214-14142059
1	14147257-14148288
1	14148730-14149173
1	14151473-14156836
1	14157919-14160035
1	14162911-14180649
1	14223786-14239221
1	14250938-14251705
1	14251833-14255160
1	14307387-14410294
1	14417313-14418302
1	14418405-14419064
1	14423163-14441758
1	14455943-14456266
1	14456307-14456900
1	14527212-14530870
1	14539650-14590198
1	14602150-14615492
1	14630204-14650683
1	14666354-14689165
1	14724888-14761956
1	14775608-14807081
1	14809423-14815868
1	14823823-14848360
1	14878424-14897166
1	14911503-14912715
1	14923905-14927025
1	14931370-14959124
1	14974125-14988793
1	14999170-15001816
1	15003170-15010344
1	15018541-15021739
1	15029708-15053631
1	15077866-15084584
1	15094354-15096672
1	15108488-15141655
1	15155567-15158185
1	15161082-15175446
1	15191071-15191544
1	15193897-15196311
1	15200233-15205928
1	15209918-15211997
1	15212027-15234502
1	15240413-15247648
1	15247958-15248236
1	15248259-15248678
1	15250824-15252876
1	15254199-15255683
1	15269032-15274803
1	15280058-15280321
1	15295961-15299302
1	15302111-15305973
1	15306863-15308865
1	15343758-15348768
1	15352661-15355163
1	15356070-15360568
1	15360705-15368663
1	15369210-15371280
1	15423491-15437111
1	15441524-15442054
1	15444790-15464619
1	15474854-15489699
1	15494451-15497323
1	15511079-15511690
1	15527497-15529029
1	15539311-15618935
1	15659918-15670343
1	15691371-15711900
1	15743806-15767582
1	15775431-15782590
1	15798272-15815921
1	15823659-15824804
1	15838981-15869994
1	15878495-15879985
1	15883953-15888678
1	15890252-15894572
1	15899580-15911594
1	15920925-15922888
1	15946129-15951887
1	15956519-15962661
1	15970546-15979673
1	15979720-15998650
1	16004590-16007654
1	16011589-16012935
1	16013731-16019591
1	16024944-16049113
1	16072599-16096192
1	16104607-16112423
1	16121565-16194929
1	16209490-16211616
1	16217563-16218141
1	16218971-16227771
1	16239794-16265894
1	16272125-16273237
1	16274649-16315113
1	16332110-16340645
1	16361344-16385895
1	16394042-16417365
1	16422046-16430423
1	16436390-16451097
1	16456831-16457061
1	16478253-16478546
1	16496940-16498530
1	16500456-16502909
1	16505871-16507927
1	16519797-16520594
1	16520633-16520962
1	16520992-16521375
1	16522288-16527634
1	16533073-16549962
1	16550132-16555652
1	16556739-16559181
1	16559224-16559799
1	16562283-16562603
1	16564828-16565781
1	16568729-16570756
1	16571091-16579994
1	16667837-16699624
1	16713273-16744787
1	16773016-16775438
1	16775799-16782580
1	16794179-16831297
1	16831532-16842807
1	16857353-16879028
1	16893772-16898807
1	16903428-16927737
1	16963029-16963628
1	16963953-16964201
1	17003824-17004075
1	17004278-17004853
1	17008600-17011820
1	17035235-17041978
1	17044867-17045277
1	17045341-17046710
1	17047647-17050026
1	17148955-17149191
1	17172397-17179420
1	17191223-17191611
1	17191696-17192198
1	17230121-17233758
1	17237518-17244683
1	17275379-17279909
1	17291257-17296846
1	17301124-17304954
1	17311333-17317787
1	17325865-17356809
1	17383290-17394965
1	17398739-17417199
1	17421605-17435166
1	17445927-17465850
1	17470239-17476538
1	17476983-17488884
1	17490914-17497425
1	17509935-17510449
1	17651094-17727859
1	17728312-17739744
1	17749575-17752210
1	17898867-17919345
1	17940882-17941109
1	17976165-18017246
1	18023478-18094214
1	18104049-18135133
1	18159130-18245404
1	18257621-18320268
1	18345710-18548969
1	18560597-18562333
1	18563206-18573769
1	18578843-18579196
1	18598447-18632064
1	18637031-18656062
1	18667520-18689208
1	18697111-18704704
1	18705945-18711158
1	18719717-18739969
1	18757479-18774045
1	18778215-18792180
1	18809878-18851487
1	18858106-18897343
1	18945957-18946313
1	18946447-18947085
1	18983850-19068403
1	19072219-19072726
1	19085859-19123135
1	19134534-19144309
1	19144989-19147993
1	19161662-19186851
1	19191648-19192070
1	19197036-19251325
1	19263575-19263829
1	19283190-19298099
1	19301262-19311701
1	19328222-19330910
1	19331467-19342228
1	19352618-19379658
1	19390386-19394493
1	19394669-19399284
1	19409207-19419899
1	19521110-19522225
1	19530921-19535667
1	19547205-19570923
1	19596836-19605600
1	19663300-19663836
1	19684194-19684490
1	19741710-19743666
1	19802569-19835352
1	19844940-19849328
1	19852197-19882112
1	19920344-19948798
1	19967108-19972247
1	19973986-20015777
1	19979017-19981432
1	20051216-20067427
1	20072500-20102998
1	20185767-20186296
1	20186480-20186785
1	20189470-20197864
1	20208457-20208767
1	20224611-20228795
1	20236562-20237053
1	20237275-20238033
1	20362903-20366574
1	20368527-20373184
1	20394298-20445541
1	20446152-20451136
1	20462726-20486046
1	20500923-20502899
1	20511199-20511681
1	20513986-20587499
1	20592304-20592573
1	20596655-20605916
1	20642211-20684453
1	20694612-20694815
1	20696266-20713486
1	20715733-20716023
1	20719813-20720070
1	20720165-20723492
1	20759562-20760437
1	20781092-20781526
1	20781881-20782315
1	20787716-20789818
1	20799008-20799754
1	20815602-20822477
1	20822753-20840910
1	20846964-20856734
1	20857374-20858339
1	20892656-20897279
1	20897309-20900285
1	20906009-20921499
1	20933781-20938970
1	20962384-20973115
1	20993260-20993786
1	20994540-20995518
1	20999218-20999463
1	20999792-21000022
1	21059160-21133011
1	21147070-21152809
1	21157127-21157546
1	21192011-21199422
1	21223326-21223793
1	21229900-21234659
1	21236385-21236618
1	21241595-21274462
1	21288399-21310383
1	21333575-21334232
1	21334389-21334838
1	21334938-21335240
1	21335367-21335612
1	21355948-21357941
1	21359281-21360873
1	21370790-21373548
1	21375243-21375626
1	21375869-21378653
1	21395485-21421405
1	21401588-21401923
1	21429637-21434202
1	21438304-21438558
1	21453123-21560542
1	21604971-21605279
1	21606716-21610472
1	21610554-21615688
1	21665130-21665489
1	21666680-21667033
1	21691236-21692030
1	21694162-21695921
1	21698023-21699069
1	21728812-21807530
1	21811453-21811719
1	21811828-21812436
1	21885711-21916507
1	21923906-22118212
1	22152050-22215172
1	22221836-22224127
1	22233624-22237326
1	22237588-22238535
1	22238561-22239031
1	22258230-22259135
1	22269277-22271087
1	22305616-22370797
1	22428835-22429131
1	22429322-22429675
1	22429945-22430295
1	22430338-22431105
1	22432058-22444786
1	22524666-22597346
1	22586033-22586284
1	22641170-22653227
1	22657618-22660402
1	22678625-22682588
1	22685972-22783531
1	22794358-22795098
1	22807478-22807891
1	22852997-22870761
1	22889026-22921371
1	22934357-22966925
1	22968771-22969034
1	22970218-22986887
1	22997486-22998329
1	23147109-23205800
1	23225496-23246197
1	23288001-23288363
1	23289310-23333372
1	23339740-23340021
1	23345122-23347681
1	23348367-23349956
1	23350020-23351543
1	23358507-23377048
1	23388881-23392157
1	23434368-23434796
1	23436104-23436451
1	23450002-23499044
1	23513469-23515655
1	23524783-23547733
1	23547825-23548178
1	23548322-23548534
1	23549233-23549745
1	23553269-23574903
1	23576108-23642329
1	23642454-23642747
1	23642808-23643167
1	23643364-23644775
1	23707387-23719126
1	23736090-23737913
1	23751032-23772585
1	23825069-23827008
1	23830962-23834616
1	23845600-23858563
1	23859945-23867839
1	23931878-23932891
1	23968070-23971876
1	23985577-23986380
1	24149638-24150200
1	24153122-24153400
1	24153652-24154527
1	24157265-24157810
1	24198608-24198922
1	24223254-24223850
1	24298026-24299138
1	24345283-24346863
1	24348010-24349772
1	24352370-24356428
1	24385564-24387562
1	24391308-24391649
1	24395224-24402262
1	24406405-24424012
1	24481864-24491321
1	24496128-24498495
1	24498538-24498864
1	24499090-24499440
1	24526838-24560019
1	24565715-24579220
1	24572923-24573366
1	24573409-24574050
1	24594703-24595122
1	24596327-24596899
1	24597242-24597529
1	24625546-24625860
1	24627948-24628274
1	24643694-24644170
1	24688030-24740133
1	24762456-24764892
1	24784419-24801240
1	24855425-24920614
1	24871575-24872555
1	24921436-24921723
1	24921941-24922222
1	24922508-24922892
1	24923165-24923566
1	24923593-24923979
1	24925921-24926193
1	24927039-24927494
1	24927642-24944243
1	24945478-24946764
1	24946793-24950570
1	24955030-24967490
1	25025176-25025517
1	25045891-25046160
1	25077924-25078802
1	25110777-25115601
1	25134234-25195450
1	25212428-25212781
1	25220329-25225041
1	25273647-25274135
1	25276766-25286022
1	25301594-25336986
1	25338692-25345530
1	25345630-25345863
1	25346906-25349431
1	25375310-25378375
1	25396203-25396436
1	25398209-25508018
1	25561889-25562488
1	25562696-25562938
1	25563259-25563516
1	25563658-25564128
1	25592348-25636368
1	25636644-25649175
1	25681748-25709830
1	25717544-25725775
1	25740404-25746778
1	25772798-25789531
1	25851257-25868237
1	25868298-25868840
1	25869195-25869494
1	25869555-25887704
1	25869619-25870363
1	25895378-25938457
1	25938530-25940805
1	25941067-25943921
1	25946357-25959196
1	25965133-25966134
1	25969909-25975337
1	25980316-25982417
1	25996083-26025415
1	26040982-26053634
1	26053771-26066445
1	26080696-26139433
1	26143558-26145138
1	26151946-26158599
1	26177934-26197526
1	26207858-26209828
1	26243885-26263423
1	26302988-26306069
1	26327578-26327871
1	26346980-26347741
1	26354148-26367288
1	26381531-26383993
1	26385508-26386394
1	26386675-26387621
1	26388863-26389213
1	26420509-26432357
1	26506521-26507535
1	26509084-26509320
1	26551615-26560102
1	26571538-26573725
1	26808181-26808468
1	26847371-26851170
1	26857116-26896204
1	26908516-26915192
1	26915284-26950146
1	26958363-26970264
1	26977777-26982820
1	26982912-26985845
1	26986498-26990674
1	26996254-27006074
1	27034782-27041015
1	27052370-27060773
1	27062782-27063312
1	27063399-27063754
1	27063869-27072496
1	27074281-27081160
1	27101958-27117373
1	27132553-27139063
1	27141425-27146142
1	27146766-27147227
1	27162020-27162268
1	27162317-27162580
1	27178731-27180039
1	27184181-27203187
1	27224499-27234394
1	27240121-27245386
1	27250926-27276438
1	27281413-27291330
1	27300508-27334830
1	27346270-27351549
1	27363243-27364399
1	27364435-27376641
1	27377459-27379942
1	27379999-27381163
1	27382342-27389374
1	27396051-27426616
1	27436769-27443303
1	27460007-27498034
1	27526421-27552852
1	27560738-27561508
1	27561533-27562198
1	27562591-27563019
1	27573013-27579956
1	27673652-27675022
1	27677053-27689342
1	27734894-27739767
1	27744223-27762875
1	27769180-27772889
1	27780007-27780306
1	27780435-27781470
1	27782031-27782330
1	27786052-27803552
1	27813533-27813787
1	27823179-27929908
1	27932682-27933026
1	27936655-27937523
1	27939852-27971331
1	27978350-27979001
1	28014423-28033377
1	28043733-28051399
1	28053437-28117180
1	28129187-28154238
1	28231802-28232407
1	28283731-28284640
1	28336827-28356661
1	28436736-28441558
1	28449604-28450488
1	28463731-28464609
1	28470690-28471280
1	28478898-28479173
1	28481516-28483999
1	28491795-28495375
1	28497078-28519056
1	28525736-28528201
1	28565980-28579500
1	28583959-28588977
1	28594794-28620373
1	28626145-28634105
1	28680579-28695709
1	28731630-28731899
1	28739886-28740161
1	28799267-28823650
1	28835212-28838614
1	28842802-28854648
1	28862969-28863253
1	28866259-28866531
1	28892219-28900572
1	28908300-28908857
1	28919270-28920148
1	28945791-28953929
1	28960627-28966225
1	29010755-29049122
1	29065724-29111157
1	29116573-29119045
1	29119126-29133511
1	29156474-29200643
1	29201293-29216174
1	29232843-29248691
1	29255176-29264841
1	29272677-29283768
1	29300884-29301393
1	29301470-29303072
1	29304721-29305074
1	29306267-29306695
1	29307187-29308115
1	29308550-29309230
1	29333052-29340137
