"chr"	"start"	"end"	"strand"	"pvalue"	"qvalue"	"meth.diff"
"24743"	"NC_035780.1"	32449876	32449876	"+"	2.73743638727632e-08	3.45565421429947e-07	-35.8898398068905
"24748"	"NC_035780.1"	32458313	32458313	"+"	5.29200821296668e-19	2.87240418939006e-17	27.496876849234
"24790"	"NC_035780.1"	32468714	32468714	"+"	1.85100579310213e-11	3.94886661097903e-10	28.9204709896571
"24824"	"NC_035780.1"	32521768	32521768	"+"	3.05244907674828e-06	2.5295177537186e-05	26.5441176470588
"24963"	"NC_035780.1"	32698174	32698174	"+"	1.83401651168838e-51	1.4253459842377e-48	44.8542952278587
"25008"	"NC_035780.1"	32702833	32702833	"+"	4.02437281138937e-46	2.13860478264274e-43	26.6459486091109
"25009"	"NC_035780.1"	32702878	32702878	"+"	2.59323586137193e-51	1.99739532954158e-48	29.9667361697083
"25022"	"NC_035780.1"	32704774	32704774	"+"	8.00170042264257e-46	4.18348655380748e-43	49.2120154423819
"25041"	"NC_035780.1"	32708746	32708746	"+"	4.70722719446414e-39	1.47663276305869e-36	-33.1419787941527
"25059"	"NC_035780.1"	32712501	32712501	"+"	7.30402470130536e-13	1.8923501929773e-11	-25.0908265213442
"25063"	"NC_035780.1"	32715468	32715468	"+"	1.92441313306369e-15	6.97137034795605e-14	-28.193832599119
"25065"	"NC_035780.1"	32717031	32717031	"+"	8.45711739466131e-27	9.88120517771098e-25	-52.5962264150943
"25066"	"NC_035780.1"	32717093	32717093	"+"	2.25227739686802e-12	5.46283249289508e-11	-41.4112406962433
"25184"	"NC_035780.1"	32766798	32766798	"+"	3.6984292636719e-19	2.04343919396441e-17	58.1214689265537
"25204"	"NC_035780.1"	32776735	32776735	"+"	1.86415358151201e-07	2.00957900964093e-06	-32.2756536591775
"25210"	"NC_035780.1"	32781308	32781308	"+"	0.00011623833502896	0.000643484875816936	-27.2355646397547
"25213"	"NC_035780.1"	32781382	32781382	"+"	2.07697538447448e-58	2.51176419206221e-55	51.0166753765024
"25219"	"NC_035780.1"	32781490	32781490	"+"	8.33887209234179e-23	6.74401647761425e-21	35.4251215830958
"25247"	"NC_035780.1"	32787298	32787298	"+"	4.45658508747683e-13	1.18670264206304e-11	29.2972350230415
"25249"	"NC_035780.1"	32787313	32787313	"+"	2.57128919877212e-19	1.44379490879026e-17	34.7003559763661
"25265"	"NC_035780.1"	32787521	32787521	"+"	4.14787155031603e-19	2.27621243262918e-17	25.3345271417561
"25275"	"NC_035780.1"	32787613	32787613	"+"	6.98720410149816e-65	1.20551733318103e-61	40.2553072103245
"25286"	"NC_035780.1"	32787977	32787977	"+"	2.34285248595573e-56	2.42530423317703e-53	-60.2310773935089
"25303"	"NC_035780.1"	32788187	32788187	"+"	4.83556078863194e-32	8.96443077038277e-30	-30.6037645054156
"25355"	"NC_035780.1"	32795474	32795474	"+"	0.000272682961131305	0.00134976695237598	27.0586297760211
"25365"	"NC_035780.1"	32796889	32796889	"+"	9.57020231300869e-17	4.02985900571697e-15	40.531660692951
"25460"	"NC_035780.1"	32824814	32824814	"+"	1.40570145717418e-22	1.11014048853178e-20	-27.9846665769975
"25463"	"NC_035780.1"	32824910	32824910	"+"	6.65524782785357e-41	2.42245612699974e-38	-38.2633152090179
"25472"	"NC_035780.1"	32825320	32825320	"+"	1.0696722158796e-14	3.52648748828212e-13	-30.7287449392713
"25510"	"NC_035780.1"	32831982	32831982	"+"	8.38806231999319e-36	2.09740639256372e-33	-38.9252687227484
"25527"	"NC_035780.1"	32892729	32892729	"+"	2.80673283077195e-13	7.68490760533778e-12	-25.9065093927479
"25534"	"NC_035780.1"	32893241	32893241	"+"	3.67846506280132e-26	4.04753494370552e-24	32.7306971411934
"25536"	"NC_035780.1"	32893255	32893255	"+"	1.84327805324358e-15	6.69337846556305e-14	31.4720090934925
"25644"	"NC_035780.1"	32905816	32905816	"+"	8.24729390581201e-32	1.50203026106145e-29	42.2645908543923
"25649"	"NC_035780.1"	32907451	32907451	"+"	2.31058240401018e-32	4.37755943232638e-30	35.8816034499657
"25653"	"NC_035780.1"	32907532	32907532	"+"	3.12130241438196e-27	3.76942377909464e-25	-30.0487391396482
"25679"	"NC_035780.1"	33116279	33116279	"+"	0.00027714093935911	0.00136892740411373	25.3636878896656
"25706"	"NC_035780.1"	33176155	33176155	"+"	8.16666357332783e-24	7.2554686380509e-22	-32.4963154016212
"25715"	"NC_035780.1"	33176294	33176294	"+"	2.58603701630219e-14	8.10201015678288e-13	-26.0863891426334
"25717"	"NC_035780.1"	33176473	33176473	"+"	7.292576844352e-05	0.00042761952462521	-31.4229892543146
"25719"	"NC_035780.1"	33177410	33177410	"+"	5.80386279216306e-18	2.81278908732866e-16	37.1766980904037
"25722"	"NC_035780.1"	33177526	33177526	"+"	8.15296104017373e-19	4.35135455360694e-17	28.1017274581201
"25747"	"NC_035780.1"	33184520	33184520	"+"	7.4891988190489e-07	7.10636995027727e-06	-31.3725490196078
"25753"	"NC_035780.1"	33184725	33184725	"+"	1.47335621517578e-28	2.01640385609494e-26	25.9768859552796
"25802"	"NC_035780.1"	33193128	33193128	"+"	1.14581986496828e-11	2.51365723523522e-10	32.2961098291495
"25818"	"NC_035780.1"	33196796	33196796	"+"	1.28159404694915e-11	2.79262702729579e-10	-27.3312345025492
"25827"	"NC_035780.1"	33209514	33209514	"+"	8.64779434622728e-12	1.93317249973828e-10	-26.1792975151703
"25829"	"NC_035780.1"	33209558	33209558	"+"	4.83883136791672e-30	7.53478312665447e-28	-28.8376123018944
"25839"	"NC_035780.1"	33209691	33209691	"+"	7.83129600613421e-17	3.32741008715075e-15	-28.0200451014783
"25842"	"NC_035780.1"	33209727	33209727	"+"	3.12023100259314e-30	4.93286644101263e-28	48.4885290148448
"25860"	"NC_035780.1"	33215431	33215431	"+"	1.92945649413852e-22	1.50222596431459e-20	-30.4852941176471
"25871"	"NC_035780.1"	33217429	33217429	"+"	3.02412566600056e-14	9.38790521922489e-13	39.4702153034963
"25886"	"NC_035780.1"	33217690	33217690	"+"	4.00396713253514e-27	4.79287500340566e-25	35.0922829183699
"25887"	"NC_035780.1"	33217825	33217825	"+"	1.84262178920116e-19	1.05268707124325e-17	38.3384488050488
"25889"	"NC_035780.1"	33220051	33220051	"+"	1.68451627192002e-07	1.83303122599045e-06	26.6140602582496
"25897"	"NC_035780.1"	33221758	33221758	"+"	1.76261941254645e-08	2.30816561464049e-07	25.3861003861004
"25902"	"NC_035780.1"	33223408	33223408	"+"	1.37325375322001e-34	3.10932309705453e-32	-38.7750633867972
"25926"	"NC_035780.1"	33236141	33236141	"+"	4.09920166265957e-17	1.80788361081574e-15	-34.7535375524802
"25929"	"NC_035780.1"	33236542	33236542	"+"	1.65290550808083e-06	1.45683004799455e-05	-39.2272554244385
"25948"	"NC_035780.1"	33313358	33313358	"+"	5.18565166297146e-06	4.07146845288734e-05	-36.1904761904762
"26008"	"NC_035780.1"	33423036	33423036	"+"	1.79212011337775e-12	4.40704579390773e-11	43.1019009545566
"26043"	"NC_035780.1"	33432638	33432638	"+"	1.76161501763768e-18	9.07088807808598e-17	25.5635006334334
"26106"	"NC_035780.1"	33486639	33486639	"+"	8.54398289954312e-08	9.84316054620206e-07	-36.4480198019802
"26110"	"NC_035780.1"	33490432	33490432	"+"	5.42683478826508e-16	2.09338976821689e-14	28.4447063320168
"26114"	"NC_035780.1"	33497061	33497061	"+"	1.38706169277458e-19	7.99663845405676e-18	-47.4067046173308
"26163"	"NC_035780.1"	33934604	33934604	"+"	1.22516321476603e-13	3.51830960844997e-12	-34.3997682263105
"26164"	"NC_035780.1"	33934615	33934615	"+"	2.68935172010749e-10	4.75929597985568e-09	-26.9691930684404
"26192"	"NC_035780.1"	33937883	33937883	"+"	8.83336154172872e-07	8.24993960030871e-06	27.0739064856712
"26194"	"NC_035780.1"	33937894	33937894	"+"	5.92493552026737e-06	4.59159388958376e-05	25.787284610814
"26196"	"NC_035780.1"	33937996	33937996	"+"	5.40266391810253e-15	1.85167503280239e-13	-44.4224609006972
"26197"	"NC_035780.1"	33938006	33938006	"+"	5.34712851253246e-06	4.18466646417236e-05	-32.9554655870445
"26200"	"NC_035780.1"	33938858	33938858	"+"	2.54985728512284e-10	4.53133648499742e-09	36.444083254323
"26212"	"NC_035780.1"	33950892	33950892	"+"	2.65044451737498e-05	0.000174648078725724	34.3399810066477
"26215"	"NC_035780.1"	33951280	33951280	"+"	4.89181254753628e-10	8.30485693221432e-09	-42.1994678706764
"26225"	"NC_035780.1"	34309465	34309465	"+"	1.11598442502146e-08	1.51680471205946e-07	-26.265677442148
"26246"	"NC_035780.1"	34664206	34664206	"+"	0.00179326132358701	0.00671090799687929	25.6187417343661
"26274"	"NC_035780.1"	34710677	34710677	"+"	6.62038120454845e-08	7.79281201776795e-07	31.6807621269564
"26285"	"NC_035780.1"	34725943	34725943	"+"	3.84697046263007e-08	4.74067480915225e-07	-31.7207792207792
"26309"	"NC_035780.1"	34737551	34737551	"+"	5.89225126517558e-15	2.00883171165075e-13	-26.3523531156013
"26312"	"NC_035780.1"	34737877	34737877	"+"	1.58607993811434e-06	1.40333219926949e-05	-30.4625684723068
"26438"	"NC_035780.1"	34760173	34760173	"+"	1.67904142450543e-08	2.20675910669582e-07	31.0015898251192
"26497"	"NC_035780.1"	34790524	34790524	"+"	3.45911464193397e-06	2.8330412981277e-05	-30.2507232401157
"26504"	"NC_035780.1"	34799703	34799703	"+"	9.32103239305293e-10	1.51581413384306e-08	42.5432823731902
"26511"	"NC_035780.1"	34806285	34806285	"+"	8.18963977214967e-08	9.46654255961741e-07	-27.2222222222222
"26536"	"NC_035780.1"	34810086	34810086	"+"	1.34022192153627e-18	6.99006551142357e-17	27.1627187228173
"26540"	"NC_035780.1"	34811749	34811749	"+"	4.59923175550762e-11	9.23479712866292e-10	32.8000853196822
"26555"	"NC_035780.1"	34871124	34871124	"+"	3.33943034611425e-20	2.04892991182862e-18	-29.0967214656126
"26586"	"NC_035780.1"	34935000	34935000	"+"	0.000110562112817791	0.000616267030850249	-25.1443037974684
"26598"	"NC_035780.1"	34935770	34935770	"+"	2.37979379426488e-05	0.000158766344403802	-33.9506172839506
"26618"	"NC_035780.1"	35873242	35873242	"+"	1.22167162239466e-16	5.08387914479941e-15	-43.2323232323232
"26623"	"NC_035780.1"	35873637	35873637	"+"	3.59417093729346e-20	2.19741329774233e-18	-47.8529603122967
"26656"	"NC_035780.1"	35880196	35880196	"+"	4.59717712071063e-18	2.26143559414672e-16	-34.2478085761668
"26677"	"NC_035780.1"	35882598	35882598	"+"	0.000345854750850599	0.00165731469378497	26.0135754907357
"26731"	"NC_035780.1"	35941506	35941506	"+"	1.58070097967194e-10	2.91224178403946e-09	25.2753218551264
"26755"	"NC_035780.1"	35969129	35969129	"+"	3.61526679125619e-15	1.26744055599586e-13	-53.350874477635
"26862"	"NC_035780.1"	36056153	36056153	"+"	1.65098101147387e-12	4.0812966920631e-11	49.5331069609508
"26864"	"NC_035780.1"	36056692	36056692	"+"	2.80691145773237e-31	4.91158685054986e-29	-33.0384725914218
"26871"	"NC_035780.1"	36061379	36061379	"+"	2.38039235871833e-16	9.59715392783403e-15	38.2487122884474
"26883"	"NC_035780.1"	36085517	36085517	"+"	2.29028994449884e-16	9.24540580267874e-15	-26.0134729769108
"26935"	"NC_035780.1"	36110830	36110830	"+"	0.000655705510929195	0.00286875425641624	-30.2662037037037
"26936"	"NC_035780.1"	36110838	36110838	"+"	0.00149865075794574	0.00577782638712207	-27.9761904761905
"26960"	"NC_035780.1"	36182237	36182237	"+"	2.03975158508095e-07	2.17944793358618e-06	-28.538842544317
"26998"	"NC_035780.1"	36262161	36262161	"+"	1.7275872681032e-13	4.87458039379476e-12	-25.6344631281843
"27043"	"NC_035780.1"	36270311	36270311	"+"	6.65132329498786e-14	1.97856395881392e-12	42.6881622214103
"27046"	"NC_035780.1"	36270456	36270456	"+"	2.24746252156224e-07	2.38074292943957e-06	27.6785714285714
"27069"	"NC_035780.1"	36272589	36272589	"+"	4.71933365025573e-06	3.74235555447878e-05	26.7530064754857
"27091"	"NC_035780.1"	36275662	36275662	"+"	3.19099401314936e-16	1.26519014546401e-14	-37.0812268284462
"27103"	"NC_035780.1"	36276982	36276982	"+"	2.58621196585006e-14	8.10201015678288e-13	-37.9551569506726
"27135"	"NC_035780.1"	36281601	36281601	"+"	7.04594510096413e-15	2.37524822978363e-13	-31.3535088764447
"27155"	"NC_035780.1"	36282425	36282425	"+"	1.00280771173597e-17	4.7211332702956e-16	-25.046439628483
"27170"	"NC_035780.1"	36282993	36282993	"+"	6.43996589722009e-13	1.68077019501039e-11	30.5059159526724
"27175"	"NC_035780.1"	36285365	36285365	"+"	1.90212873522265e-08	2.47544772761454e-07	30.8505058074185
"27221"	"NC_035780.1"	36606484	36606484	"+"	2.7908575767488e-16	1.11530107989192e-14	-32.1561338289963
"27270"	"NC_035780.1"	37108589	37108589	"+"	3.5000162304304e-10	6.07958908775295e-09	-37.2306034482759
"27296"	"NC_035780.1"	37117668	37117668	"+"	5.60462301522905e-20	3.37082610403679e-18	-37.1322819439974
"27307"	"NC_035780.1"	37140285	37140285	"+"	4.52294155528998e-12	1.05206654118646e-10	27.098707743869
"27324"	"NC_035780.1"	37160407	37160407	"+"	8.20301377764094e-05	0.000474068328647836	25.1855217325458
"27415"	"NC_035780.1"	37782345	37782345	"+"	6.4171705576014e-08	7.57815346568119e-07	26.2672046874136
"27448"	"NC_035780.1"	37963601	37963601	"+"	9.0596058719542e-05	0.000517404436080881	-25.5120373697449
"27464"	"NC_035780.1"	37974954	37974954	"+"	6.26934176154156e-05	0.00037428648928245	30.6837606837607
"27465"	"NC_035780.1"	37974990	37974990	"+"	1.36162265888201e-05	9.68065502200928e-05	40.3846153846154
"27471"	"NC_035780.1"	37977279	37977279	"+"	4.62670963720467e-12	1.0742725900296e-10	29.3698224852071
"27505"	"NC_035780.1"	37978549	37978549	"+"	8.03148687724653e-36	2.01018812923841e-33	34.516960651289
"27506"	"NC_035780.1"	37978561	37978561	"+"	4.40581670994667e-19	2.41111764003206e-17	25.6328557063851
"27545"	"NC_035780.1"	37986870	37986870	"+"	4.23512590253728e-09	6.18182563156519e-08	30.0413461035223
"27551"	"NC_035780.1"	37987199	37987199	"+"	2.92345440200839e-10	5.14298689407588e-09	28.0293460305121
"27602"	"NC_035780.1"	37992178	37992178	"+"	5.16184854997076e-31	8.80024524448478e-29	-34.5569031915365
"27612"	"NC_035780.1"	37992357	37992357	"+"	2.74958605318126e-09	4.14436798142299e-08	38.3335733832637
"27627"	"NC_035780.1"	38002469	38002469	"+"	2.75053658684499e-35	6.52460108920864e-33	-45.2594752186589
"27646"	"NC_035780.1"	38004099	38004099	"+"	6.48678194071165e-05	0.000385666483080106	26.9725557461407
"27676"	"NC_035780.1"	38014598	38014598	"+"	1.27345457419022e-19	7.38113728737261e-18	-50.2692702980473
"27705"	"NC_035780.1"	38023599	38023599	"+"	1.58916372603319e-10	2.92720816453689e-09	27.6585214970616
"27718"	"NC_035780.1"	38027648	38027648	"+"	3.45039358315811e-21	2.36169194733744e-19	34.8919520201627
"27926"	"NC_035780.1"	38075615	38075615	"+"	1.31236330599658e-08	1.76270132085111e-07	32.6255707762557
"27950"	"NC_035780.1"	38085932	38085932	"+"	3.30402059713683e-30	5.21069260648762e-28	43.4980089596814
"27952"	"NC_035780.1"	38085953	38085953	"+"	1.34635907565697e-25	1.40838858226669e-23	59.5918367346939
"27983"	"NC_035780.1"	38093767	38093767	"+"	1.75426491702847e-21	1.24010008695379e-19	25.4901960784314
"28015"	"NC_035780.1"	38114135	38114135	"+"	1.78688220196509e-44	8.31730102858085e-42	-45.4532367196123
"28024"	"NC_035780.1"	38117626	38117626	"+"	4.23234906008561e-17	1.86311347605724e-15	-30.2083333333333
"28047"	"NC_035780.1"	38132129	38132129	"+"	2.38715783804869e-19	1.3456593436089e-17	55.3359683794466
"28081"	"NC_035780.1"	38236494	38236494	"+"	9.95989456119202e-14	2.89325738686416e-12	50.4091954022988
"28108"	"NC_035780.1"	38239005	38239005	"+"	4.31580427531982e-05	0.000268982389440285	-29.3753790175864
"28113"	"NC_035780.1"	38241728	38241728	"+"	9.16211096381552e-14	2.67683227504876e-12	39.7634885439763
"28145"	"NC_035780.1"	38274733	38274733	"+"	7.55693605398356e-14	2.23230409338884e-12	49.1909120627656
"28318"	"NC_035780.1"	39320275	39320275	"+"	2.61686151940374e-25	2.6635698203663e-23	31.5483811962685
"28322"	"NC_035780.1"	39320358	39320358	"+"	5.3539087722225e-18	2.60643730660486e-16	32.9685323630575
"28436"	"NC_035780.1"	39661256	39661256	"+"	1.84204339405808e-57	2.10007733761419e-54	-43.8440448390919
"28468"	"NC_035780.1"	39679304	39679304	"+"	3.34011934836782e-13	9.05433067317106e-12	25.0132116262311
"28521"	"NC_035780.1"	39872739	39872739	"+"	2.51198253433581e-08	3.19708832034579e-07	41.5966386554622
"28526"	"NC_035780.1"	39872842	39872842	"+"	1.72797428917668e-84	9.51482285286454e-81	52.3416703232412
"28565"	"NC_035780.1"	39878859	39878859	"+"	1.53599997500033e-27	1.90837284139926e-25	32.568429718049
"28577"	"NC_035780.1"	39883976	39883976	"+"	5.27513976368827e-09	7.59201864540251e-08	-26.9355403748467
"28581"	"NC_035780.1"	39884040	39884040	"+"	2.55428297379631e-19	1.4348684451291e-17	35.3777777777778
"28587"	"NC_035780.1"	39885413	39885413	"+"	6.88202011811415e-14	2.0436656016816e-12	27.8094467248656
"28598"	"NC_035780.1"	39887994	39887994	"+"	2.31061126261669e-13	6.40512089772757e-12	-32.6420598680873
"28609"	"NC_035780.1"	39888772	39888772	"+"	9.85283800280246e-35	2.25854469350649e-32	40.557893519566
"28622"	"NC_035780.1"	39890298	39890298	"+"	2.96955328407302e-34	6.5073252388845e-32	46.1474495487273
"28641"	"NC_035780.1"	39892238	39892238	"+"	2.8858992707532e-06	2.40397064755806e-05	-38.230008984726
"28654"	"NC_035780.1"	39892954	39892954	"+"	1.60167642909478e-10	2.94752906509968e-09	31.2206572769953
"28689"	"NC_035780.1"	40007325	40007325	"+"	1.05256317271171e-11	2.32127377822218e-10	31.7451489309109
"28718"	"NC_035780.1"	40028162	40028162	"+"	8.62506128042359e-09	1.1949413950382e-07	-27.4616822429907
"28739"	"NC_035780.1"	40030339	40030339	"+"	0.000809992080993618	0.00343423624303812	26.3511187607573
"28748"	"NC_035780.1"	40035124	40035124	"+"	3.42374501551113e-13	9.2654932903532e-12	-47.8902229845626
"28752"	"NC_035780.1"	40037684	40037684	"+"	0.00163061108038852	0.00619920657977225	-32.434988179669
"28765"	"NC_035780.1"	40398911	40398911	"+"	8.43591579623158e-07	7.91215167209473e-06	38.5270049099836
"28781"	"NC_035780.1"	40399676	40399676	"+"	5.4347453157825e-09	7.80479677018514e-08	-37.519623233909
"28859"	"NC_035780.1"	40416915	40416915	"+"	6.91752836217867e-06	5.27644210646834e-05	32.3392612859097
"28868"	"NC_035780.1"	40417530	40417530	"+"	0.0010459998892808	0.00427030085484783	-28.3959715057725
"28973"	"NC_035780.1"	40573771	40573771	"+"	2.24114833208063e-18	1.13927559237628e-16	25.7627402397375
"29022"	"NC_035780.1"	40591133	40591133	"+"	1.32643510233065e-09	2.10291011012206e-08	30.1045547410167
"29057"	"NC_035780.1"	40611740	40611740	"+"	8.70367980749863e-13	2.23417661274757e-11	27.5813894900775
"29113"	"NC_035780.1"	40637217	40637217	"+"	1.67058106810361e-06	1.47080595510569e-05	27.8619528619529
"29246"	"NC_035780.1"	40771195	40771195	"+"	1.7123706129928e-07	1.86075944922789e-06	44.4444444444444
"29846"	"NC_035780.1"	40871298	40871298	"+"	1.53921301928331e-12	3.82069435077518e-11	34.5930684349583
"30054"	"NC_035780.1"	41052879	41052879	"+"	2.09991463878782e-25	2.15656418784409e-23	25.4148675900697
"30826"	"NC_035780.1"	41456327	41456327	"+"	5.12980245224299e-10	8.68042209357711e-09	37.4007936507937
"30827"	"NC_035780.1"	41456342	41456342	"+"	6.93406362424425e-16	2.64250233946428e-14	43.1607142857143
"31252"	"NC_035780.1"	41519050	41519050	"+"	0.000439702479053424	0.00203636692052272	-28.1720430107527
"31425"	"NC_035780.1"	41534788	41534788	"+"	9.05326212371241e-06	6.71491500323443e-05	-42.5454545454545
"31536"	"NC_035780.1"	41549539	41549539	"+"	6.94579433033203e-09	9.80504677145652e-08	-29.8308270676692
"32474"	"NC_035780.1"	41789739	41789739	"+"	3.18042546682772e-11	6.53971441860239e-10	33.4139728884254
"32562"	"NC_035780.1"	41796539	41796539	"+"	3.12827571067683e-05	0.000202367692982084	-25.2944188428059
"32679"	"NC_035780.1"	41828305	41828305	"+"	9.26040478203197e-06	6.85303907422734e-05	36.5967365967366
"32926"	"NC_035780.1"	41945134	41945134	"+"	0.000196366418462474	0.0010162839716475	26.3317191283293
"32927"	"NC_035780.1"	41945138	41945138	"+"	0.000246364995062387	0.00123611521403514	27.2819989801122
"33178"	"NC_035780.1"	42018632	42018632	"+"	2.55802460950317e-07	2.67769076133889e-06	-31.2842210054754
"33324"	"NC_035780.1"	42183731	42183731	"+"	0.0011257501770649	0.00454207472047216	-26.6715785595874
"33349"	"NC_035780.1"	42186881	42186881	"+"	4.93139389941683e-06	3.89309979332131e-05	27.8362414284744
"33435"	"NC_035780.1"	42378989	42378989	"+"	6.85924291931942e-05	0.000405148892687489	-38.0952380952381
"33534"	"NC_035780.1"	42709129	42709129	"+"	5.77081180020681e-08	6.87034609749078e-07	-36.3354037267081
"33548"	"NC_035780.1"	42825414	42825414	"+"	1.72708558694248e-05	0.000119592946841745	25.3461538461538
"33841"	"NC_035780.1"	42974906	42974906	"+"	1.19242417596819e-22	9.48946054352292e-21	29.066749714523
"33863"	"NC_035780.1"	42977065	42977065	"+"	5.38616424987479e-21	3.61871685478839e-19	-28.3434343434343
"33882"	"NC_035780.1"	42979105	42979105	"+"	2.41290140715853e-16	9.72216401323566e-15	-33.3043215015515
"33971"	"NC_035780.1"	42998394	42998394	"+"	2.43997035086788e-05	0.000162316528051703	26.7096774193548
"33980"	"NC_035780.1"	43024343	43024343	"+"	4.80863465249258e-33	9.55077589701654e-31	29.4168868604372
"34008"	"NC_035780.1"	43027589	43027589	"+"	1.13969902257528e-21	8.21136082714055e-20	40.2465955097534
"34013"	"NC_035780.1"	43028637	43028637	"+"	2.49767997196544e-05	0.00016573809297831	-30.6697108066971
"34016"	"NC_035780.1"	43028873	43028873	"+"	7.40238916302262e-42	2.88078970765007e-39	33.7177033492823
"34026"	"NC_035780.1"	43029753	43029753	"+"	4.05772408613262e-11	8.20800203032213e-10	26.9445638160722
"34036"	"NC_035780.1"	43033825	43033825	"+"	5.10658728109762e-16	1.97781459139581e-14	35.9671814671815
"34090"	"NC_035780.1"	43054106	43054106	"+"	7.83921636483329e-14	2.30909999867313e-12	-28.9774385452913
"34125"	"NC_035780.1"	43099174	43099174	"+"	8.18210150169701e-33	1.60905267680924e-30	-30.7409578983294
"34150"	"NC_035780.1"	43100740	43100740	"+"	8.046983097412e-08	9.31370715502013e-07	-28.1065548306928
"34197"	"NC_035780.1"	43104875	43104875	"+"	1.13328966576416e-20	7.33600176994948e-19	29.4057595675513
"34255"	"NC_035780.1"	43123289	43123289	"+"	8.64401198405406e-15	2.87909257958916e-13	-27.9336667544091
"34318"	"NC_035780.1"	43188057	43188057	"+"	5.51308997811891e-12	1.26588402563067e-10	-27.3604195232253
"34335"	"NC_035780.1"	43188663	43188663	"+"	7.56624895005637e-07	7.17080520439941e-06	29.8348203520617
"34354"	"NC_035780.1"	43219570	43219570	"+"	2.64791126694055e-15	9.43384813444946e-14	-35.5577724106549
"34367"	"NC_035780.1"	43224898	43224898	"+"	1.92697160556417e-07	2.07125815422482e-06	-31.5686274509804
"34368"	"NC_035780.1"	43327057	43327057	"+"	2.30284094112487e-12	5.57658511902553e-11	50.7661290322581
"34370"	"NC_035780.1"	43327103	43327103	"+"	5.94611666357278e-06	4.60635322434989e-05	-26.9120115080316
"34375"	"NC_035780.1"	43529499	43529499	"+"	3.41127241709077e-13	9.2346363709079e-12	-27.5515416894727
"34383"	"NC_035780.1"	43530107	43530107	"+"	1.37690942894979e-06	1.23523888093878e-05	-25.8585858585859
"34392"	"NC_035780.1"	43563118	43563118	"+"	1.60015274148685e-15	5.85158520249842e-14	35.9663021215751
"34398"	"NC_035780.1"	43764766	43764766	"+"	2.72701054402805e-06	2.28492725345846e-05	30.7541412380122
"34421"	"NC_035780.1"	44060309	44060309	"+"	2.43103680670004e-06	2.0633215391931e-05	-26.030303030303
"34434"	"NC_035780.1"	44192288	44192288	"+"	3.85862449576966e-05	0.000243692996175584	-29.1497975708502
"34491"	"NC_035780.1"	44634072	44634072	"+"	1.60565859852761e-06	1.41842432685271e-05	-38.8353863381859
"34500"	"NC_035780.1"	44638162	44638162	"+"	0.000586288596562889	0.00260700755141041	26.1702849389417
"34510"	"NC_035780.1"	44690937	44690937	"+"	0.000229235685371095	0.00116181555811316	-25.3105590062112
"34542"	"NC_035780.1"	45008452	45008452	"+"	3.88898306228128e-14	1.19333875121026e-12	-38.5950413223141
"34546"	"NC_035780.1"	45008621	45008621	"+"	2.76372277040295e-06	2.31294676904865e-05	25.3397906577097
"34549"	"NC_035780.1"	45008738	45008738	"+"	2.07444144373213e-11	4.39366362011602e-10	38.5425812115891
"34686"	"NC_035780.1"	46045071	46045071	"+"	1.75323189968204e-13	4.93993792902562e-12	-36.3553113553114
"34687"	"NC_035780.1"	46045112	46045112	"+"	1.72293025373678e-19	9.87140329156435e-18	-39.6255608850379
"34694"	"NC_035780.1"	46046063	46046063	"+"	3.98649481281445e-08	4.89559538034779e-07	26.8659236744343
"34735"	"NC_035780.1"	46236004	46236004	"+"	2.44741827104237e-13	6.75109249179227e-12	-26.984126984127
"34736"	"NC_035780.1"	46236149	46236149	"+"	6.5317801439009e-08	7.69979543221266e-07	-25.7855626326964
"34790"	"NC_035780.1"	46513376	46513376	"+"	2.7277942766251e-24	2.52034383926644e-22	-27.2773689499789
"34842"	"NC_035780.1"	46774408	46774408	"+"	3.78211794826281e-09	5.57214021462215e-08	-31.3017510519886
"34860"	"NC_035780.1"	46801232	46801232	"+"	5.30795309068158e-16	2.05028182613037e-14	42.0678818353237
"34865"	"NC_035780.1"	46801265	46801265	"+"	1.24220529170815e-11	2.71222914982795e-10	25.2287100141217
"34876"	"NC_035780.1"	46818867	46818867	"+"	1.48059230757426e-10	2.73970153750977e-09	-42.6153846153846
"34881"	"NC_035780.1"	46822935	46822935	"+"	5.00576833920958e-06	3.94552828635038e-05	-28.9072039072039
"34980"	"NC_035780.1"	46846296	46846296	"+"	5.14615206606068e-06	4.04511908025064e-05	28.3605283605284
"35004"	"NC_035780.1"	46876927	46876927	"+"	5.50522701868845e-08	6.57958328884418e-07	-25.6252072968491
"35035"	"NC_035780.1"	46892363	46892363	"+"	8.6687466391709e-25	8.38988862794426e-23	-34.7367731796752
"35037"	"NC_035780.1"	46892414	46892414	"+"	6.00625204151425e-22	4.4424331253572e-20	39.4797088876036
"35057"	"NC_035780.1"	46898126	46898126	"+"	2.21487241533861e-10	3.98280324860111e-09	27.1286188894162
"35079"	"NC_035780.1"	46913931	46913931	"+"	2.5535793817763e-19	1.43478463809603e-17	-29.5869293817511
"35086"	"NC_035780.1"	46914083	46914083	"+"	2.24299939338089e-13	6.23171503438002e-12	29.9523547736852
"35140"	"NC_035780.1"	47090896	47090896	"+"	2.69448074693747e-08	3.40757831860547e-07	-25.4627271183563
"35144"	"NC_035780.1"	47090963	47090963	"+"	1.18930249708501e-14	3.90100598136947e-13	31.2523364485981
